03.11.2020 00:00, 11712.34
03.11.2020 00:15, 11709.95
03.11.2020 00:30, 11726.98
03.11.2020 00:45, 11727.28
03.11.2020 01:00, 11717.55
03.11.2020 01:15, 11694.07
03.11.2020 01:30, 11661.61
03.11.2020 01:45, 11661.47
03.11.2020 02:00, 11648.09
03.11.2020 02:15, 11649.38
03.11.2020 02:30, 11651.74
03.11.2020 02:45, 11652.25
03.11.2020 03:00, 11652.25
03.11.2020 03:15, 11620.70
03.11.2020 03:30, 11622.00
03.11.2020 03:45, 11623.63
03.11.2020 04:00, 11613.99
03.11.2020 04:15, 11605.83
03.11.2020 04:30, 11605.45
03.11.2020 04:45, 11604.86
03.11.2020 05:00, 11604.63
03.11.2020 05:15, 11604.63
03.11.2020 05:30, 11592.01
03.11.2020 05:45, 11590.38
03.11.2020 06:00, 11588.07
03.11.2020 06:15, 11572.13
03.11.2020 06:30, 11571.23
03.11.2020 06:45, 11569.42
03.11.2020 07:00, 11569.50
03.11.2020 07:15, 11531.61
03.11.2020 07:30, 11531.73
03.11.2020 07:45, 11522.50
03.11.2020 08:00, 11526.84
03.11.2020 08:15, 11523.10
03.11.2020 08:30, 11528.27
03.11.2020 08:45, 11529.77
03.11.2020 09:00, 11530.94
03.11.2020 09:15, 11533.50
03.11.2020 09:30, 11533.24
03.11.2020 09:45, 11537.47
03.11.2020 10:00, 11541.20
03.11.2020 10:15, 11552.70
03.11.2020 10:30, 11552.77
03.11.2020 10:45, 11559.98
03.11.2020 11:00, 11574.59
03.11.2020 11:15, 11589.36
03.11.2020 11:30, 11598.22
03.11.2020 11:45, 11600.64
03.11.2020 12:00, 11603.24
03.11.2020 12:15, 11605.83
03.11.2020 12:30, 11610.86
03.11.2020 12:45, 11615.11
03.11.2020 13:15, 11618.03
03.11.2020 13:30, 11616.69
03.11.2020 13:45, 11610.47
03.11.2020 14:00, 11607.03
03.11.2020 14:15, 11606.62
03.11.2020 14:30, 11602.05
03.11.2020 14:45, 11616.18
03.11.2020 15:00, 11616.23
03.11.2020 15:15, 11619.21
03.11.2020 15:30, 11628.65
03.11.2020 15:45, 11635.18
03.11.2020 16:00, 11652.67
03.11.2020 16:15, 11657.08
03.11.2020 16:30, 11660.27
03.11.2020 16:45, 11664.45
03.11.2020 17:00, 11667.24
03.11.2020 17:15, 11667.91
03.11.2020 17:30, 11670.12
03.11.2020 17:45, 11674.50
03.11.2020 18:00, 11674.46
03.11.2020 18:15, 11676.23
03.11.2020 18:30, 11678.27
03.11.2020 18:45, 11689.57
03.11.2020 19:00, 11723.44
03.11.2020 19:15, 11746.57
03.11.2020 19:30, 11745.34
03.11.2020 19:45, 11746.78
03.11.2020 20:00, 11742.14
03.11.2020 20:15, 11751.28
03.11.2020 20:30, 11749.66
03.11.2020 20:45, 11749.57
03.11.2020 21:00, 11751.56
03.11.2020 21:15, 11750.11
03.11.2020 21:30, 11754.31
03.11.2020 21:45, 11757.27
03.11.2020 22:00, 11753.98
03.11.2020 22:15, 11745.44
03.11.2020 22:30, 11741.46
03.11.2020 22:45, 11739.18
03.11.2020 23:00, 11736.25
03.11.2020 23:15, 11719.83
03.11.2020 23:30, 11719.81
03.11.2020 23:45, 11719.42
