02.08.2020 00:00, 9991.59
02.08.2020 00:15, 9993.38
02.08.2020 00:30, 9995.74
02.08.2020 00:45, 9999.95
02.08.2020 01:00, 10000.05
02.08.2020 01:15, 9999.72
02.08.2020 01:30, 10000.16
02.08.2020 01:45, 10001.21
02.08.2020 02:00, 9995.21
02.08.2020 02:15, 9998.69
02.08.2020 02:30, 9998.84
02.08.2020 02:45, 9998.84
02.08.2020 03:00, 9998.84
02.08.2020 03:15, 9995.11
02.08.2020 03:30, 9995.42
02.08.2020 03:45, 9999.77
02.08.2020 04:00, 10006.59
02.08.2020 04:15, 10009.90
02.08.2020 04:30, 10018.31
02.08.2020 04:45, 10023.58
02.08.2020 05:00, 10031.09
02.08.2020 05:15, 10037.72
02.08.2020 05:30, 10068.39
02.08.2020 05:45, 10069.83
02.08.2020 06:00, 10073.75
02.08.2020 06:15, 10091.03
02.08.2020 06:30, 10093.62
02.08.2020 06:45, 9913.81
02.08.2020 07:00, 9866.60
02.08.2020 07:15, 9853.30
02.08.2020 07:30, 9814.43
02.08.2020 07:45, 9795.88
02.08.2020 08:00, 9788.85
02.08.2020 08:15, 9762.33
02.08.2020 08:30, 9751.24
02.08.2020 08:45, 9715.78
02.08.2020 09:00, 9703.91
02.08.2020 09:15, 9635.28
02.08.2020 09:30, 9623.02
02.08.2020 09:45, 9613.60
02.08.2020 10:15, 9659.09
02.08.2020 10:30, 9662.45
02.08.2020 10:45, 9666.41
02.08.2020 11:00, 9665.67
02.08.2020 11:15, 9668.21
02.08.2020 11:45, 9686.91
02.08.2020 12:00, 9684.58
02.08.2020 12:15, 9682.68
02.08.2020 12:30, 9681.84
02.08.2020 12:45, 9673.88
02.08.2020 13:00, 9654.11
02.08.2020 13:15, 9644.34
02.08.2020 13:30, 9624.37
02.08.2020 13:45, 9593.74
02.08.2020 14:00, 9561.73
02.08.2020 14:15, 9512.11
02.08.2020 14:30, 9495.93
02.08.2020 14:45, 9486.72
02.08.2020 15:00, 9453.79
02.08.2020 15:15, 9443.82
02.08.2020 15:30, 9434.11
02.08.2020 15:45, 9421.44
02.08.2020 16:00, 9415.70
02.08.2020 16:15, 9405.68
02.08.2020 16:30, 9397.35
02.08.2020 16:45, 9396.52
02.08.2020 17:00, 9402.64
02.08.2020 17:15, 9412.03
02.08.2020 17:30, 9415.01
02.08.2020 17:45, 9415.19
02.08.2020 18:00, 9428.18
02.08.2020 18:15, 9444.54
02.08.2020 18:30, 9459.46
02.08.2020 18:45, 9472.27
02.08.2020 19:00, 9474.81
02.08.2020 19:15, 9477.01
02.08.2020 19:30, 9496.86
02.08.2020 19:45, 9509.92
02.08.2020 20:00, 9519.82
02.08.2020 20:15, 9524.86
02.08.2020 20:30, 9531.26
02.08.2020 20:45, 9552.91
02.08.2020 21:00, 9551.76
02.08.2020 21:15, 9557.07
02.08.2020 21:30, 9561.04
02.08.2020 21:45, 9574.09
02.08.2020 22:00, 9595.79
02.08.2020 22:15, 9616.86
02.08.2020 22:30, 9597.00
02.08.2020 22:45, 9590.02
02.08.2020 23:00, 9577.80
02.08.2020 23:15, 9537.67
02.08.2020 23:30, 9533.71
02.08.2020 23:45, 9530.02
