20.02.2020 00:00, 9081.90
20.02.2020 00:15, 9076.55
20.02.2020 00:30, 9063.04
20.02.2020 00:45, 9059.92
20.02.2020 01:00, 9049.30
20.02.2020 01:15, 9040.00
20.02.2020 01:30, 9037.33
20.02.2020 01:45, 9010.23
20.02.2020 02:00, 9009.61
20.02.2020 02:15, 9020.37
20.02.2020 02:30, 9032.36
20.02.2020 02:45, 9029.23
20.02.2020 03:00, 9032.03
20.02.2020 03:15, 9003.17
20.02.2020 03:30, 8992.47
20.02.2020 03:45, 8963.95
20.02.2020 04:00, 8957.33
20.02.2020 04:15, 8943.65
20.02.2020 04:30, 8938.42
20.02.2020 04:45, 8939.53
20.02.2020 05:00, 8940.94
20.02.2020 05:15, 8935.82
20.02.2020 05:30, 8931.87
20.02.2020 05:45, 8931.38
20.02.2020 06:00, 8906.07
20.02.2020 06:15, 8899.58
20.02.2020 06:30, 8902.03
20.02.2020 06:45, 8907.76
20.02.2020 07:00, 8916.79
20.02.2020 07:15, 8918.07
20.02.2020 07:30, 8917.06
20.02.2020 07:45, 8923.60
20.02.2020 08:00, 8929.32
20.02.2020 08:15, 8933.25
20.02.2020 08:30, 8942.02
20.02.2020 08:45, 8948.97
20.02.2020 09:00, 8955.63
20.02.2020 09:15, 8959.35
20.02.2020 09:30, 8960.58
20.02.2020 09:45, 8964.15
20.02.2020 10:00, 8966.50
20.02.2020 10:15, 8972.87
20.02.2020 10:30, 8975.18
20.02.2020 10:45, 8982.19
20.02.2020 11:00, 8980.73
20.02.2020 11:15, 8979.69
20.02.2020 11:30, 8976.70
20.02.2020 11:45, 8977.23
20.02.2020 12:00, 8976.28
20.02.2020 12:15, 8976.16
20.02.2020 12:30, 8975.58
20.02.2020 12:45, 8974.88
20.02.2020 13:00, 8978.62
20.02.2020 13:15, 8978.68
20.02.2020 13:30, 8977.21
20.02.2020 13:45, 8977.73
20.02.2020 14:00, 8978.46
20.02.2020 14:15, 8978.44
20.02.2020 14:30, 8971.66
20.02.2020 14:45, 8967.18
20.02.2020 15:00, 8961.82
20.02.2020 15:15, 8960.57
20.02.2020 15:30, 8957.85
20.02.2020 15:45, 8956.91
20.02.2020 16:00, 8957.21
20.02.2020 16:15, 8955.03
20.02.2020 16:30, 8951.27
20.02.2020 16:45, 8945.79
20.02.2020 17:00, 8939.60
20.02.2020 17:15, 8940.13
20.02.2020 17:30, 8937.74
20.02.2020 17:45, 8925.80
20.02.2020 18:00, 8933.44
20.02.2020 18:15, 8940.45
20.02.2020 18:30, 8938.05
20.02.2020 18:45, 8933.41
20.02.2020 19:00, 8929.41
20.02.2020 19:15, 8923.96
20.02.2020 19:30, 8917.96
20.02.2020 19:45, 8916.99
20.02.2020 20:00, 8921.79
20.02.2020 20:15, 8922.74
20.02.2020 20:30, 8930.20
20.02.2020 20:45, 8938.56
20.02.2020 21:00, 8931.25
20.02.2020 21:15, 8925.61
20.02.2020 21:30, 8925.90
20.02.2020 21:45, 8929.67
20.02.2020 22:00, 8932.94
20.02.2020 22:15, 8939.89
20.02.2020 22:30, 8959.67
20.02.2020 22:45, 8966.43
20.02.2020 23:00, 8961.35
20.02.2020 23:15, 8965.53
20.02.2020 23:30, 8959.44
20.02.2020 23:45, 8960.72
